,Timestamp [s],Kalman speed (Original) [m/s],Pressure [hPa],Temperature [°C],Acceleration X [g],Acceleration Y [g],Acceleration Z [g],Rotation X [rad/s],Rotation Y [rad/s],Rotation Z [rad/s]
,1679.462,0.654,850.0,27.93,0.045,-0.037,1.02,0.000,0.000,0.000
,1679.522,0.634,850.0,27.93,0.045,-0.048,1.029,-0.001,0.000,0.000
,1679.552,0.634,850.0,27.93,0.045,-0.048,1.029,-0.001,0.000,0.000
,1679.582,0.634,850.0,27.93,0.06,-0.042,1.027,0.000,0.000,0.000
,1679.642,0.675,850.0,27.93,0.045,-0.048,1.029,0.000,0.000,-0.001
,1679.732,0.7,850.0,27.93,0.058,-0.048,1.027,0.000,0.000,0.000
,1679.792,0.657,851.00,27.950001,0.044,-0.041,1.021,-0.001,-0.002,0.000
,1679.882,0.637,850.0,27.93,0.029,-0.048,1.029,0.000,-0.001,0.000
,1679.942,0.637,850.0,27.93,0.06,-0.037,1.021,0.000,-0.001,0.000
,1680.032,0.612,850.0,27.940001,0.06,-0.04,1.022,0.000,0.000,0.000
,1680.092,0.58,850.0,27.93,0.031,-0.037,1.022,0.000,-0.001,0.000
,1680.152,0.58,850.0,27.93,0.031,-0.041,1.022,-0.001,0.000,0.000
,1680.182,0.58,850.0,27.92,0.031,-0.041,1.022,-0.001,0.000,0.000
,1680.212,0.558,850.0,27.92,0.046,-0.037,1.031,-0.001,-0.002,0.000
,1680.272,0.558,850.0,27.93,0.06,-0.041,1.013,0.000,0.000,0.000
,1680.422,0.637,850.0,27.92,0.045,-0.037,1.013,0.000,0.000,0.000
,1680.512,0.679,850.0,27.92,0.031,-0.035,1.027,-0.002,-0.001,0.000
,1680.572,0.679,850.0,27.92,0.056,-0.046,1.029,-0.001,0.000,0.000
,1680.662,0.659,850.0,27.92,0.045,-0.046,1.029,0.000,0.000,0.000
,1680.722,0.639,850.0,27.91,0.031,-0.042,1.015,0.000,-0.001,0.000
,1680.782,0.639,850.0,27.92,0.031,-0.048,1.013,0.000,-0.001,0.000
,1680.812,0.607,850.0,27.91,0.06,-0.046,1.013,0.000,-0.001,0.000
,1680.842,0.607,850.0,27.91,0.06,-0.046,1.013,0.000,-0.001,0.000
,1680.902,0.594,850.0,27.91,0.06,-0.046,1.031,0.000,0.000,0.000
,1680.992,0.634,850.0,27.91,0.031,-0.048,1.022,-0.001,0.000,0.000
,1681.052,0.634,850.0,27.91,0.062,-0.037,1.031,0.000,0.000,0.000
,1681.142,0.682,850.0,27.92,0.031,-0.046,1.015,0.000,0.000,0.000
,1681.202,0.711,850.0,27.92,0.06,-0.048,1.029,-0.001,0.000,0.000
,1681.262,0.711,850.0,27.92,0.062,-0.042,1.02,-0.001,0.000,0.000
,1681.292,0.743,850.0,27.92,0.06,-0.046,1.029,0.000,0.000,0.000
,1681.322,0.743,850.0,27.92,0.06,-0.046,1.029,0.000,0.000,0.000
,1681.382,0.743,850.0,27.9,0.031,-0.037,1.021,0.000,0.000,0.000
,1681.472,0.713,850.0,27.92,0.046,-0.046,1.023,0.000,0.000,0.000
,1681.532,0.689,850.0,27.92,0.06,-0.041,1.013,0.000,0.000,0.000
,1681.622,0.663,850.0,27.9,0.031,-0.046,1.029,0.000,0.000,0.000
,1681.682,0.663,850.0,27.92,0.031,-0.048,1.021,-0.001,0.000,0.000
,1681.772,0.699,850.0,27.93,0.058,-0.046,1.031,0.000,0.000,0.000
,1681.832,0.742,850.0,27.92,0.06,-0.041,1.021,0.000,0.000,0.000
,1681.892,0.776,850.0,27.940001,0.06,-0.041,1.023,0.000,0.000,0.000
,1681.922,0.776,850.0,27.92,0.031,-0.048,1.029,0.000,0.000,-0.001
,1681.952,0.776,850.0,27.92,0.031,-0.048,1.029,0.000,0.000,-0.001
,1682.012,0.807,850.0,27.91,0.031,-0.041,1.021,0.000,0.000,-0.001
,1682.102,0.766,850.0,27.92,0.046,-0.037,1.013,0.000,0.000,0.000
,1682.162,0.766,850.0,27.92,0.058,-0.05,1.027,0.000,-0.002,-0.002
,1682.252,0.74,850.0,27.940001,0.031,-0.048,1.022,-0.001,0.000,0.000
,1682.312,0.711,850.0,27.92,0.06,-0.037,1.029,0.000,0.000,-0.001
,1682.372,0.711,850.0,27.940001,0.06,-0.048,1.013,0.000,0.000,0.000
,1682.402,0.674,850.0,27.92,0.06,-0.048,1.029,0.000,-0.002,0.000
,1682.432,0.674,850.0,27.92,0.06,-0.048,1.029,0.000,-0.002,0.000
,1682.492,0.674,850.0,27.92,0.033,-0.048,1.02,0.000,0.000,0.000
,1682.582,0.711,850.0,27.92,0.031,-0.041,1.017,-0.001,0.000,0.000
,1682.642,0.751,850.0,27.92,0.06,-0.037,1.022,0.000,0.000,0.000
,1682.732,0.789,850.0,27.940001,0.031,-0.041,1.027,0.000,0.000,-0.001
,1682.792,0.789,850.0,27.940001,0.058,-0.048,1.029,0.000,0.000,0.000
,1682.882,0.764,850.0,27.92,0.031,-0.04,1.022,-0.001,0.000,-0.001
,1682.942,0.733,850.0,27.92,0.029,-0.041,1.029,-0.001,-0.001,0.000
,1683.002,0.704,850.0,27.93,0.06,-0.041,1.021,0.000,0.000,0.000
,1683.032,0.704,850.0,27.93,0.06,-0.037,1.015,0.000,-0.001,0.000
,1683.062,0.704,850.0,27.93,0.045,-0.037,1.022,0.000,0.000,0.000
,1683.122,0.676,850.0,27.92,0.06,-0.048,1.02,-0.003,0.001,0.000
,1683.212,0.711,850.0,27.93,0.044,-0.041,1.021,0.000,0.000,0.000
,1683.362,0.752,851.00,27.93,0.033,-0.041,1.031,0.000,0.000,0.000
,1683.422,0.719,850.0,27.93,0.044,-0.048,1.021,0.000,-0.001,-0.001
,1683.512,0.686,850.0,27.92,0.031,-0.042,1.029,-0.001,0.000,0.000
,1683.572,0.686,850.0,27.92,0.031,-0.037,1.022,-0.002,0.000,0.000
,1683.632,0.661,850.0,27.93,0.045,-0.037,1.029,0.000,0.000,0.000
,1683.662,0.661,850.0,27.93,0.045,-0.037,1.029,0.000,-0.002,0.000
,1683.692,0.661,850.0,27.93,0.062,-0.048,1.027,0.000,-0.001,0.000
,1683.752,0.645,850.0,27.92,0.031,-0.037,1.022,0.000,0.000,-0.001
,1683.842,0.618,850.0,27.93,0.06,-0.048,1.031,0.000,-0.001,-0.001
,1683.902,0.667,850.0,27.93,0.06,-0.048,1.031,0.000,0.000,0.000
,1683.992,0.667,850.0,27.93,0.058,-0.041,1.022,-0.001,-0.001,0.000
,1684.052,0.705,850.0,27.93,0.058,-0.041,1.029,0.000,-0.001,0.000
,1684.112,0.734,850.0,27.92,0.06,-0.041,1.015,0.000,0.000,0.000
,1684.142,0.734,850.0,27.92,0.045,-0.041,1.021,0.000,-0.001,0.000
,1684.172,0.734,850.0,27.92,0.062,-0.048,1.029,-0.001,0.001,0.000
,1684.232,0.713,850.0,27.93,0.046,-0.041,1.02,0.000,-0.001,0.000
,1684.322,0.696,850.0,27.92,0.044,-0.041,1.021,0.000,0.000,-0.001
,1684.382,0.678,850.0,27.940001,0.058,-0.048,1.029,0.001,0.000,-0.001
,1684.472,0.678,850.0,27.92,0.046,-0.048,1.031,0.000,0.000,0.000
,1684.532,0.663,850.0,27.91,0.029,-0.048,1.021,0.000,0.000,0.000
,1684.622,0.708,850.0,27.92,0.031,-0.048,1.023,0.000,0.000,-0.002
,1684.682,0.708,850.0,27.91,0.031,-0.048,1.015,-0.002,0.000,0.000
,1684.742,0.739,850.0,27.91,0.031,-0.048,1.027,-0.001,0.000,0.000
,1684.772,0.739,850.0,27.940001,0.031,-0.048,1.027,-0.001,0.000,0.000
,1684.802,0.779,850.0,27.940001,0.045,-0.048,1.031,0.000,0.000,0.000
,1684.862,0.779,850.0,27.889999,0.06,-0.042,1.029,-0.001,0.000,0.000
,1684.952,0.757,850.0,27.879999,0.044,-0.048,1.027,0.000,0.000,0.000
,1685.012,0.73,850.0,27.91,0.06,-0.043,1.023,0.000,-0.001,0.000
,1685.102,0.698,850.0,27.950001,0.031,-0.035,1.015,-0.001,0.000,0.000
,1685.162,0.698,850.0,27.91,0.033,-0.05,1.029,0.000,-0.002,0.000
,1685.252,0.675,850.0,27.92,0.033,-0.048,1.015,0.000,0.000,0.000
,1685.312,0.707,850.0,27.91,0.062,-0.037,1.029,0.000,-0.002,-0.002
,1685.372,0.707,850.0,27.91,0.044,-0.037,1.015,-0.001,0.000,0.000
,1685.402,0.737,850.0,27.91,0.044,-0.037,1.015,-0.001,0.000,0.000
,1685.432,0.737,850.0,27.91,0.06,-0.037,1.031,-0.001,0.000,0.000
,1685.492,0.772,850.0,27.91,0.06,-0.041,1.023,-0.001,-0.001,-0.001
,1685.582,0.813,850.0,27.92,0.06,-0.048,1.031,-0.002,0.000,0.000
,1685.642,0.813,850.0,27.92,0.06,-0.037,1.013,0.000,0.000,0.000
,1685.732,0.787,850.0,27.889999,0.031,-0.042,1.022,0.000,0.000,0.000
,1685.792,0.763,850.0,27.91,0.045,-0.042,1.021,0.000,-0.001,0.000
,1685.882,0.763,850.0,27.889999,0.06,-0.048,1.023,-0.001,0.000,0.000
,1685.942,0.738,850.0,27.91,0.062,-0.041,1.015,0.000,0.000,0.000
,1686.002,0.766,850.0,27.91,0.06,-0.041,1.022,0.000,-0.001,0.000
,1686.032,0.766,850.0,27.91,0.062,-0.046,1.011,0.000,0.000,0.000
,1686.062,0.766,850.0,27.91,0.062,-0.046,1.011,0.000,0.000,0.000
,1686.122,0.806,850.0,27.91,0.06,-0.048,1.029,0.000,0.000,0.000
,1686.212,0.838,850.0,27.91,0.031,-0.042,1.023,-0.001,-0.001,0.000
,1686.362,0.86,850.0,27.91,0.058,-0.037,1.022,-0.001,0.000,-0.001
,1686.422,0.824,850.0,27.91,0.046,-0.037,1.031,0.000,0.000,-0.001
,1686.482,0.824,850.0,27.870001,0.046,-0.042,1.022,0.000,0.000,0.000
,1686.512,0.79,850.0,27.870001,0.06,-0.041,1.031,0.000,0.000,0.000
,1686.542,0.79,850.0,27.879999,0.06,-0.041,1.031,0.000,0.000,0.000
,1686.602,0.75,850.0,27.940001,0.046,-0.035,1.013,0.000,-0.001,0.000
,1686.692,0.716,850.0,27.870001,0.06,-0.05,1.019,0.000,0.000,0.000
,1686.752,0.716,850.0,27.91,0.06,-0.046,1.027,0.000,-0.001,0.000
,1686.842,0.755,850.0,27.91,0.044,-0.048,1.021,0.000,0.000,0.000
,1686.902,0.786,850.0,27.91,0.045,-0.037,1.023,-0.001,0.000,0.000
,1686.992,0.786,850.0,27.91,0.045,-0.037,1.021,0.000,0.000,0.000
,1687.022,0.821,850.0,27.889999,0.045,-0.037,1.021,0.000,0.000,0.000
,1687.082,0.821,850.0,27.91,0.06,-0.048,1.027,-0.001,0.000,-0.001
,1687.142,0.791,850.0,27.91,0.046,-0.037,1.022,0.000,-0.001,-0.001
,1687.202,0.751,850.0,27.91,0.044,-0.037,1.015,-0.001,0.000,0.000
,1687.292,0.751,850.0,27.879999,0.031,-0.037,1.029,0.000,0.000,-0.001
,1687.322,0.727,850.0,27.9,0.046,-0.037,1.022,-0.001,0.000,-0.001
,1687.382,0.727,850.0,27.860001,0.046,-0.048,1.029,-0.001,0.000,0.000
,1687.472,0.705,850.0,27.9,0.045,-0.042,1.027,0.000,-0.001,0.000
,1687.592,0.786,850.0,27.9,0.045,-0.037,1.031,-0.001,0.000,-0.002
,1687.652,0.786,850.0,27.91,0.045,-0.048,1.015,0.000,0.000,0.000
,1687.712,0.817,850.0,27.91,0.045,-0.037,1.015,0.000,0.000,0.000
,1687.802,0.777,850.0,27.9,0.044,-0.041,1.013,-0.001,0.000,0.000
,1687.952,0.752,850.0,27.9,0.046,-0.04,1.017,0.000,0.000,0.000
,1688.012,0.717,850.0,27.9,0.045,-0.044,1.015,0.000,0.000,-0.001
,1688.102,0.696,850.0,27.9,0.033,-0.037,1.029,-0.001,-0.002,-0.001
,1688.162,0.696,850.0,27.9,0.045,-0.048,1.029,-0.001,0.000,0.000
,1688.222,0.739,850.0,27.85,0.046,-0.042,1.029,0.000,0.000,0.000
,1688.282,0.739,850.0,27.9,0.06,-0.048,1.029,0.000,0.000,-0.001
,1688.342,0.773,850.0,27.889999,0.045,-0.037,1.022,-0.002,-0.002,-0.001
,1688.432,0.795,850.0,27.889999,0.06,-0.046,1.017,0.000,0.000,0.000
,1688.492,0.77,850.0,27.889999,0.047,-0.046,1.029,-0.001,0.000,0.000
,1688.582,0.77,850.0,27.889999,0.033,-0.037,1.017,-0.001,-0.001,-0.002
,1688.642,0.734,850.0,27.889999,0.029,-0.042,1.013,-0.001,0.000,-0.001
,1688.732,0.711,850.0,27.84,0.046,-0.037,1.019,0.000,-0.002,0.001
,1688.792,0.69,850.0,27.889999,0.06,-0.035,1.029,0.000,0.000,0.000
,1688.852,0.69,850.0,27.889999,0.045,-0.037,1.015,-0.002,0.000,0.000
,1688.912,0.72,850.0,27.84,0.047,-0.035,1.029,-0.002,0.000,0.000
,1688.972,0.72,850.0,27.889999,0.031,-0.037,1.027,0.000,0.000,0.000
,1689.062,0.758,850.0,27.889999,0.06,-0.052,1.029,0.000,0.000,-0.002
,1689.122,0.797,850.0,27.889999,0.062,-0.048,1.022,-0.001,0.000,0.000
,1689.182,0.797,850.0,27.950001,0.06,-0.048,1.015,0.000,0.000,0.000
,1689.242,0.766,850.0,27.889999,0.044,-0.041,1.029,0.000,0.000,0.000
,1689.302,0.744,850.0,27.889999,0.029,-0.037,1.022,-0.002,0.000,0.000
,1689.332,0.744,850.0,27.85,0.044,-0.041,1.022,-0.001,0.000,-0.001
,1689.362,0.744,850.0,27.950001,0.044,-0.041,1.022,-0.001,0.000,-0.001
,1689.422,0.709,850.0,27.9,0.06,-0.035,1.022,-0.002,-0.002,0.000
,1689.482,0.709,850.0,27.9,0.031,-0.041,1.015,0.000,0.000,0.000
,1689.512,0.676,850.0,27.9,0.031,-0.041,1.015,0.000,0.000,0.000
,1689.542,0.676,850.0,27.9,0.031,-0.04,1.022,0.000,0.000,-0.002
,1689.602,0.712,850.0,27.9,0.044,-0.048,1.022,-0.001,0.000,0.000
,1689.752,0.753,850.0,27.85,0.045,-0.046,1.029,-0.001,0.000,0.000
,1689.842,0.785,850.0,27.9,0.06,-0.041,1.029,-0.001,0.000,-0.002
,1689.902,0.824,850.0,27.9,0.06,-0.048,1.022,-0.003,-0.002,-0.002
,1689.962,0.824,850.0,27.9,0.046,-0.042,1.023,0.000,0.000,0.000
,1689.992,0.792,850.0,27.9,0.046,-0.042,1.023,0.000,0.000,0.000
,1690.022,0.792,850.0,27.9,0.044,-0.048,1.021,0.000,0.000,0.000
,1690.082,0.756,850.0,27.9,0.033,-0.037,1.017,0.000,0.000,0.000
,1690.172,0.756,850.0,27.91,0.031,-0.042,1.022,0.000,0.000,0.000
,1690.232,0.728,850.0,27.9,0.031,-0.046,1.023,0.000,0.000,0.000
,1690.322,0.762,850.0,27.9,0.045,-0.046,1.013,0.000,0.000,0.000
,1690.382,0.762,850.0,27.9,0.06,-0.046,1.029,-0.001,-0.002,0.000
,1690.472,0.8,850.0,27.9,0.045,-0.046,1.021,0.000,-0.002,-0.002
,1690.532,0.828,850.0,27.889999,0.06,-0.041,1.027,0.000,0.000,0.000
,1690.592,0.828,850.0,27.889999,0.06,-0.048,1.027,0.000,0.000,0.000
,1690.622,0.86,850.0,27.889999,0.06,-0.048,1.022,0.000,-0.002,0.000
,1690.652,0.86,850.0,27.889999,0.06,-0.048,1.022,0.000,-0.002,0.000
,1690.712,0.82,850.0,27.889999,0.031,-0.046,1.021,-0.001,0.000,0.000
,1690.802,0.785,850.0,27.9,0.06,-0.048,1.021,-0.002,0.000,0.000
,1690.862,0.785,850.0,27.889999,0.031,-0.037,1.022,0.000,0.000,0.000
,1690.952,0.754,850.0,27.889999,0.06,-0.041,1.023,-0.001,0.000,0.000
,1691.012,0.725,850.0,27.889999,0.031,-0.046,1.029,-0.001,0.000,0.000
,1691.072,0.725,850.0,27.889999,0.06,-0.041,1.024,0.000,0.000,0.000
,1691.102,0.76,850.0,27.889999,0.033,-0.046,1.015,0.000,0.000,0.000
,1691.132,0.76,850.0,27.889999,0.033,-0.046,1.015,0.000,0.000,0.000
,1691.192,0.783,850.0,27.83,0.033,-0.037,1.031,0.000,0.000,0.000
,1691.282,0.807,850.0,27.879999,0.046,-0.041,1.017,0.000,0.000,0.000
,1691.342,0.807,850.0,27.879999,0.045,-0.041,1.021,0.000,0.000,0.000
,1691.432,0.772,850.0,27.889999,0.06,-0.046,1.031,-0.001,0.000,0.000
,1691.492,0.772,850.0,27.879999,0.058,-0.046,1.025,0.000,-0.001,0.000
,1691.582,0.743,850.0,27.889999,0.06,-0.05,1.013,0.000,0.000,-0.001
,1691.642,0.711,850.0,27.889999,0.062,-0.042,1.022,-0.001,0.000,0.000
,1691.702,0.681,850.0,27.889999,0.062,-0.042,1.021,0.000,0.000,0.000
,1691.732,0.681,850.0,27.889999,0.058,-0.041,1.022,-0.001,0.000,0.000
,1691.822,0.722,850.0,27.889999,0.031,-0.05,1.023,0.000,-0.002,-0.001
,1691.912,0.761,850.0,27.889999,0.06,-0.048,1.029,0.000,0.000,0.000
,1691.972,0.761,850.0,27.889999,0.064,-0.044,1.029,0.000,0.000,0.000
,1692.062,0.798,850.0,27.959999,0.06,-0.048,1.029,0.000,0.000,-0.001
,1692.122,0.771,850.0,27.889999,0.044,-0.041,1.013,0.000,0.000,-0.001
,1692.212,0.746,850.0,27.889999,0.06,-0.048,1.02,0.000,-0.001,0.000
,1692.272,0.746,850.0,27.889999,0.06,-0.048,1.029,-0.001,-0.001,-0.002
,1692.332,0.722,850.0,27.889999,0.062,-0.046,1.029,-0.001,0.000,-0.001
,1692.362,0.722,850.0,27.889999,0.046,-0.041,1.031,0.000,0.000,0.000
,1692.392,0.702,850.0,27.879999,0.062,-0.048,1.015,-0.001,0.000,0.000
,1692.452,0.702,850.0,27.889999,0.029,-0.037,1.022,0.000,0.000,0.000
,1692.542,0.738,850.0,27.889999,0.043,-0.042,1.022,0.000,-0.001,-0.001
,1692.602,0.738,850.0,27.889999,0.044,-0.043,1.029,0.000,-0.002,0.000
,1692.692,0.771,850.0,27.879999,0.06,-0.048,1.033,0.000,-0.001,0.000
,1692.752,0.81,850.0,27.879999,0.029,-0.041,1.021,-0.001,0.000,-0.001
,1692.812,0.77,850.0,27.879999,0.044,-0.046,1.015,0.000,0.000,-0.001
,1692.842,0.77,850.0,27.879999,0.045,-0.048,1.015,0.000,0.000,0.000
,1692.872,0.77,850.0,27.879999,0.06,-0.046,1.035,-0.001,-0.001,0.000
,1692.932,0.751,850.0,27.879999,0.062,-0.037,1.015,0.000,0.000,0.000
,1693.022,0.728,850.0,27.889999,0.031,-0.041,1.021,0.000,0.000,0.000
,1693.082,0.728,850.0,27.879999,0.031,-0.037,1.015,-0.001,0.000,0.000
,1693.172,0.692,850.0,27.879999,0.062,-0.048,1.027,0.000,-0.001,0.000
,1693.322,0.774,850.0,27.879999,0.045,-0.037,1.019,0.000,0.000,-0.001
,1693.382,0.806,850.0,27.879999,0.031,-0.037,1.022,0.000,0.000,0.000
,1693.442,0.806,850.0,27.870001,0.062,-0.048,1.015,0.000,0.000,0.000
,1693.472,0.806,850.0,27.870001,0.06,-0.048,1.029,0.000,0.000,0.000
,1693.502,0.842,850.0,27.879999,0.045,-0.043,1.02,0.000,0.000,0.000
,1693.562,0.842,850.0,27.959999,0.06,-0.037,1.031,0.000,-0.001,0.000
,1693.652,0.816,850.0,27.879999,0.045,-0.041,1.021,0.000,0.000,0.000
,1693.712,0.781,850.0,27.879999,0.029,-0.048,1.029,0.000,-0.002,0.000
,1693.802,0.758,850.0,27.879999,0.06,-0.048,1.031,0.000,0.000,-0.002
,1693.862,0.758,850.0,27.879999,0.045,-0.037,1.029,-0.002,0.000,0.000
,1693.922,0.798,850.0,27.879999,0.058,-0.048,1.027,-0.002,0.000,0.000
,1693.982,0.798,850.0,27.879999,0.031,-0.042,1.023,0.000,0.000,-0.002
,1694.042,0.83,850.0,27.879999,0.06,-0.046,1.029,-0.001,0.000,-0.001
,1694.132,0.859,850.0,27.889999,0.045,-0.048,1.013,-0.001,0.000,-0.001
,1694.192,0.887,850.0,27.879999,0.045,-0.037,1.023,0.000,0.000,0.000
,1694.282,0.887,850.0,27.879999,0.031,-0.037,1.015,0.000,0.000,0.000
,1694.342,0.843,850.0,27.879999,0.06,-0.037,1.02,0.000,-0.001,0.000
,1694.432,0.812,850.0,27.889999,0.031,-0.037,1.021,0.000,0.000,0.000
,1694.492,0.778,850.0,27.889999,0.047,-0.035,1.021,-0.001,-0.001,0.001
,1694.582,0.755,850.0,27.879999,0.06,-0.046,1.031,0.000,0.000,0.000
,1694.642,0.755,850.0,27.879999,0.031,-0.04,1.029,0.000,-0.001,0.000
,1694.702,0.794,850.0,27.879999,0.06,-0.035,1.013,0.000,0.000,0.000
,1694.732,0.794,850.0,27.879999,0.06,-0.035,1.013,0.000,0.000,0.000
,1694.762,0.794,850.0,27.879999,0.06,-0.046,1.031,0.000,0.000,0.000
,1694.822,0.833,850.0,27.879999,0.046,-0.048,1.027,0.000,0.000,-0.001
,1694.912,0.854,850.0,27.870001,0.06,-0.037,1.022,-0.001,0.000,-0.001
,1694.972,0.854,850.0,27.870001,0.06,-0.041,1.029,-0.001,0.000,0.000
,1695.032,0.825,850.0,27.879999,0.062,-0.042,1.02,0.000,0.000,0.000
,1695.062,0.825,850.0,27.879999,0.062,-0.042,1.02,0.000,0.000,0.000
,1695.092,0.825,850.0,27.879999,0.058,-0.037,1.029,0.000,0.000,0.000
,1695.152,0.798,850.0,27.879999,0.029,-0.043,1.021,0.000,0.000,0.000
,1695.242,0.773,850.0,27.879999,0.031,-0.037,1.022,0.000,0.000,0.000
,1695.302,0.743,850.0,27.879999,0.06,-0.048,1.022,-0.001,0.000,0.000
,1695.392,0.775,850.0,27.879999,0.031,-0.046,1.021,-0.001,0.000,-0.001
,1695.452,0.775,850.0,27.799999,0.033,-0.041,1.029,0.000,-0.001,0.000
,1695.512,0.811,850.0,27.879999,0.062,-0.037,1.022,0.000,0.000,-0.001
,1695.572,0.811,850.0,27.879999,0.064,-0.041,1.029,-0.001,0.000,-0.002
,1695.632,0.847,850.0,27.879999,0.044,-0.048,1.013,-0.001,0.000,0.000
,1695.722,0.812,850.0,27.879999,0.06,-0.041,1.021,-0.001,-0.001,-0.001
,1695.782,0.786,850.0,27.959999,0.06,-0.05,1.029,0.000,0.000,-0.002
,1695.872,0.786,850.0,27.879999,0.058,-0.048,1.029,-0.002,-0.002,0.000
,1695.932,0.762,850.0,27.870001,0.044,-0.05,1.022,0.000,0.000,0.000
,1696.022,0.738,850.0,27.870001,0.058,-0.037,1.015,0.000,0.000,0.000
,1696.082,0.738,850.0,27.860001,0.06,-0.05,1.022,0.000,0.000,0.000
,1696.172,0.771,850.0,27.870001,0.06,-0.041,1.023,0.000,-0.001,0.000
,1696.232,0.804,850.0,27.870001,0.031,-0.041,1.013,0.000,0.000,0.000
,1696.292,0.804,850.0,27.860001,0.031,-0.048,1.029,0.000,-0.001,0.000
,1696.322,0.841,850.0,27.870001,0.06,-0.048,1.027,0.000,0.000,0.000
,1696.352,0.841,850.0,27.870001,0.06,-0.048,1.027,0.000,0.000,0.000
,1696.412,0.802,850.0,27.860001,0.06,-0.035,1.017,-0.001,0.000,-0.001
,1696.502,0.768,850.0,27.860001,0.06,-0.048,1.021,0.000,0.000,-0.001
,1696.562,0.768,850.0,27.860001,0.046,-0.046,1.013,-0.001,0.000,-0.002
,1696.622,0.729,850.0,27.870001,0.046,-0.042,1.013,-0.002,0.000,0.000
,1696.682,0.729,850.0,27.860001,0.06,-0.048,1.029,-0.001,0.000,-0.001
,1696.742,0.707,850.0,27.860001,0.029,-0.037,1.029,0.000,-0.001,-0.002
,1696.772,0.707,850.0,27.860001,0.046,-0.042,1.015,0.000,0.000,0.000
,1696.802,0.735,850.0,27.860001,0.046,-0.037,1.015,0.000,0.000,0.000
,1696.862,0.735,850.0,27.860001,0.058,-0.05,1.031,0.000,-0.001,0.000
,1696.922,0.777,850.0,27.860001,0.044,-0.048,1.02,0.000,-0.002,0.000
,1696.952,0.777,850.0,27.860001,0.058,-0.042,1.021,0.000,0.000,0.000
,1696.982,0.806,850.0,27.860001,0.058,-0.042,1.021,0.000,0.000,0.000
,1697.042,0.806,850.0,27.860001,0.033,-0.046,1.015,0.000,0.000,0.000
,1697.132,0.766,850.0,27.860001,0.06,-0.035,1.027,-0.001,-0.002,0.000
,1697.282,0.739,850.0,27.860001,0.062,-0.042,1.024,-0.001,0.000,-0.001
,1697.342,0.715,850.0,27.85,0.06,-0.046,1.015,0.000,0.000,-0.001
,1697.432,0.694,850.0,27.860001,0.06,-0.041,1.022,-0.001,0.000,-0.002
,1697.492,0.73,850.0,27.85,0.031,-0.042,1.022,-0.002,0.000,-0.001
,1697.552,0.73,850.0,27.860001,0.044,-0.037,1.021,0.000,0.000,0.000
,1697.612,0.754,850.0,27.860001,0.045,-0.048,1.031,0.000,0.000,0.000
,1697.672,0.754,850.0,27.860001,0.031,-0.042,1.021,0.000,0.000,-0.002
,1697.762,0.785,850.0,27.860001,0.046,-0.048,1.029,0.000,0.000,0.000
,1697.822,0.821,850.0,27.860001,0.046,-0.037,1.013,0.000,0.000,0.000
,1697.912,0.791,850.0,27.870001,0.046,-0.042,1.029,0.000,-0.001,0.000
,1698.032,0.765,850.0,27.860001,0.058,-0.035,1.031,0.000,0.000,0.000
,1698.062,0.765,850.0,27.860001,0.031,-0.046,1.02,-0.001,0.000,0.000
,1698.092,0.732,850.0,27.870001,0.045,-0.041,1.022,-0.001,0.001,-0.001
,1698.152,0.732,850.0,27.870001,0.044,-0.046,1.027,-0.001,0.000,-0.001
,1698.242,0.708,850.0,27.870001,0.045,-0.037,1.021,0.000,-0.001,0.000
,1698.302,0.741,850.0,27.870001,0.06,-0.037,1.017,0.000,-0.001,-0.001
,1698.392,0.741,850.0,27.959999,0.058,-0.037,1.029,0.000,-0.001,0.000
,1698.452,0.781,850.0,27.860001,0.033,-0.041,1.021,0.000,0.000,0.000
,1698.512,0.811,850.0,27.870001,0.031,-0.042,1.022,0.000,0.000,0.000
,1698.542,0.811,850.0,27.870001,0.045,-0.043,1.021,0.000,-0.001,-0.001
,1698.572,0.811,850.0,27.860001,0.06,-0.048,1.027,0.000,-0.001,0.000
,1698.632,0.782,850.0,27.959999,0.062,-0.046,1.015,0.000,-0.001,0.000
,1698.692,0.757,850.0,27.870001,0.045,-0.042,1.029,0.000,0.000,0.000
,1698.752,0.757,850.0,27.870001,0.058,-0.042,1.015,0.000,0.000,0.000
,1698.812,0.734,850.0,27.870001,0.062,-0.041,1.031,0.000,0.001,0.000
,1698.842,0.734,850.0,27.870001,0.062,-0.041,1.031,0.000,0.000,0.000
,1698.872,0.734,850.0,27.870001,0.06,-0.04,1.015,0.000,0.000,0.000
,1698.932,0.699,850.0,27.959999,0.045,-0.041,1.029,0.000,-0.002,0.000
,1699.022,0.733,850.0,27.870001,0.06,-0.046,1.031,0.000,-0.001,0.000
,1699.082,0.771,850.0,27.870001,0.06,-0.05,1.027,-0.001,0.000,0.000
,1699.142,0.771,850.0,27.870001,0.06,-0.048,1.011,-0.001,-0.001,-0.002
,1699.172,0.771,850.0,27.870001,0.064,-0.05,1.031,0.000,0.000,-0.002
,1699.202,0.811,850.0,27.860001,0.06,-0.048,1.021,0.000,0.000,-0.002
,1699.262,0.811,850.0,27.870001,0.06,-0.05,1.021,-0.001,0.000,0.000
,1699.352,0.776,850.0,27.870001,0.045,-0.035,1.022,0.000,-0.002,0.000
,1699.502,0.724,850.0,27.870001,0.06,-0.041,1.015,0.000,0.000,0.000
